Hebrew_character,Names,Frequencies
השבוע,He_Shin_Bet_Waw_Ayin,2
שוט,Shin_Waw_Tet,2
ושער,Waw_Shin_Ayin_Resh,2
מעת,Mem-medial_Ayin_Taw,2
אמון,Alef_Mem-medial_Waw_Nun-final,2
עתודים,Ayin_Taw_Waw_Dalet_Yod_Mem,2
נגדו,Nun-medial_Gimel_Dalet_Waw,2
מזור,Mem-medial_Zayin_Waw_Resh,2
יעץ,Yod_Ayin_Tasdi-final,2
התמים,He_Taw_Mem-medial_Yod_Mem,2
ואנון,Waw_Alef_Nun-medial_Waw_Nun-final,2
קנאתו,Qof_Nun-medial_Alef_Taw_Waw,2
והלילה,Waw_He_Lamed_Yod_Lamed_He,2
מבניו,Mem-medial_Bet_Nun-medial_Yod_Waw,2
עבדיה,Ayin_Bet_Dalet_Yod_He,2
ומשח,Waw_Mem-medial_Shin_Het,2
בבששי,Bet_Bet_Shin_Shin_Yod,2
אספרה,Alef_Samekh_Pe_Resh_He,2
והדגל,Waw_He_Dalet_Gimel_Lamed,2
ושליט,Waw_Shin_Lamed_Yod_Tet,2
ביתאל,Bet_Yod_Taw_Alef_Lamed,2
הסלע,He_Samekh_Lamed_Ayin,2
ושמרוהו,Waw_Shin_Mem-medial_Resh_Waw_He_Waw,2
כתכונו,Kaf_Taw_Kaf_Waw_Nun-medial_Waw,2
משמר,Mem-medial_Shin_Mem-medial_Resh,2
ויוצר,Waw_Yod_Waw_Tsadi_Resh,2
גבוריהם,Gimel_Bet_Waw_Resh_Yod_He_Mem,2
שפטים,Shin_Pe_Tet_Yod_Mem,2
מיראי,Mem-medial_Yod_Resh_Alef_Yod,2
נאכר,Nun-medial_Alef_Kaf_Resh,2
השמינית,He_Shin_Mem-medial_Yod_Nun-medial_Yod_Taw,2
חורן,Het_Waw_Resh_Nun-final,2
ויפרעו,Waw_Yod_Pe_Resh_Ayin_Waw,2
בידנו,Bet_Yod_Dalet_Nun-medial_Waw,2
מטיף,Mem-medial_Tet_Yod_Pe-final,2
המזרחי,He_Mem-medial_Zayin_Resh_Het_Yod,2
אמוט,Alef_Mem-medial_Waw_Tet,2
ותדע,Waw_Taw_Dalet_Ayin,2
נפשטים,Nun-medial_Pe_Shin_Tet_Yod_Mem,2
יצרי,Yod_Tsadi_Resh_Yod,2
סלה,Samekh_Lamed_He,2
יונה,Yod_Waw_Nun-medial_He,2
בוערת,Bet_Waw_Ayin_Resh_Taw,2
הבאות,He_Bet_Alef_Waw_Taw,2
במורה,Bet_Mem-medial_Waw_Resh_He,2
עזבו,Ayin_Zayin_Bet_Waw,2
זבחים,Zayin_Bet_Het_Yod_Mem,2
תכלית,Taw_Kaf_Lamed_Yod_Taw,2
הזרק,He_Zayin_Resh_Qof,2
ושלוא,Waw_Shin_Lamed_Waw_Alef,2
ויפולו,Waw_Yod_Pe_Waw_Lamed_Waw,2
דבה,Dalet_Bet_He,2
ומכס,Waw_Mem-medial_Kaf_Samekh,2
באהבתכה,Bet_Alef_He_Bet_Taw_Kaf_He,2
ויכתוב,Waw_Yod_Kaf_Taw_Waw_Bet,2
ראיש,Resh_Alef_Yod_Shin,2
עליהן,Ayin_Lamed_Yod_He_Nun-final,2
לועד,Lamed_Waw_Ayin_Dalet,2
שמכ,Shin_Mem-medial_Kaf,2
ויתמוגגו,Waw_Yod_Taw_Mem-medial_Waw_Gimel_Gimel_Waw,2
והזבחים,Waw_He_Zayin_Bet_Het_Yod_Mem,2
ואכלוהו,Waw_Alef_Kaf_Lamed_Waw_He_Waw,2
תחות,Taw_Het_Waw_Taw,2
מאתם,Mem-medial_Alef_Taw_Mem,2
ניחוחכם,Nun-medial_Yod_Het_Waw_Het_Kaf_Mem,2
ויחונכה,Waw_Yod_Het_Waw_Nun-medial_Kaf_He,2
מדהבה,Mem-medial_Dalet_He_Bet_He,2
במשפטיו,Bet_Mem-medial_Shin_Pe_Tet_Yod_Waw,2
לשפט,Lamed_Shin_Pe_Tet,2
כמעט,Kaf_Mem-medial_Ayin_Tet,2
מדין,Mem-medial_Dalet_Yod_Nun-final,2
נגף,Nun-medial_Gimel_Pe-final,2
שדהו,Shin_Dalet_He_Waw,2
שפתיך,Shin_Pe_Taw_Yod_Kaf-final,2
וצדיק,Waw_Tsadi_Dalet_Yod_Qof,2
וירצו,Waw_Yod_Resh_Tsadi_Waw,2
תרח,Taw_Resh_Het,2
לדגן,Lamed_Dalet_Gimel_Nun-final,2
נזרו,Nun-medial_Zayin_Resh_Waw,2
ליסד,Lamed_Yod_Samekh_Dalet,2
בסודם,Bet_Samekh_Waw_Dalet_Mem,2
אקרא,Alef_Qof_Resh_Alef,2
ומעשו,Waw_Mem-medial_Ayin_Shin_Waw,2
צדקותיכה,Tsadi_Dalet_Qof_Waw_Taw_Yod_Kaf_He,2
האשמה,He_Alef_Shin_Mem-medial_He,2
ברקאל,Bet_Resh_Qof_Alef_Lamed,2
כפרוש,Kaf_Pe_Resh_Waw_Shin,2
ושלמו,Waw_Shin_Lamed_Mem-medial_Waw,2
וביומי,Waw_Bet_Yod_Waw_Mem-medial_Yod,2
עשיתם,Ayin_Shin_Yod_Taw_Mem,2
הדגלים,He_Dalet_Gimel_Lamed_Yod_Mem,2
וכחש,Waw_Kaf_Het_Shin,2
ומאז,Waw_Mem-medial_Alef_Zayin,2
חונני,Het_Waw_Nun-medial_Nun-medial_Yod,2
מתא,Mem-medial_Taw_Alef,2
פותיהון,Pe_Waw_Taw_Yod_He_Waw_Nun-final,2
הפקודה,He_Pe_Qof_Waw_Dalet_He,2
לרשעים,Lamed_Resh_Shin_Ayin_Yod_Mem,2
וידרשוכה,Waw_Yod_Dalet_Resh_Shin_Waw_Kaf_He,2
ועולת,Waw_Ayin_Waw_Lamed_Taw,2
נתק,Nun-medial_Taw_Qof,2
בסולם,Bet_Samekh_Waw_Lamed_Mem,2
ברזיכה,Bet_Resh_Zayin_Yod_Kaf_He,2
קובר,Qof_Waw_Bet_Resh,2
עושו,Ayin_Waw_Shin_Waw,2
עבודתם,Ayin_Bet_Waw_Dalet_Taw_Mem,2
קדושה,Qof_Dalet_Waw_Shin_He,2
לברכת,Lamed_Bet_Resh_Kaf_Taw,2
פשעם,Pe_Shin_Ayin_Mem,2
וחזיה,Waw_Het_Zayin_Yod_He,2
למינו,Lamed_Mem-medial_Yod_Nun-medial_Waw,2
מטמאים,Mem-medial_Tet_Mem-medial_Alef_Yod_Mem,2
ובדעת,Waw_Bet_Dalet_Ayin_Taw,2
לנגב,Lamed_Nun-medial_Gimel_Bet,2
ונעלה,Waw_Nun-medial_Ayin_Lamed_He,2
התועבות,He_Taw_Waw_Ayin_Bet_Waw_Taw,2
שרש,Shin_Resh_Shin,2
עמלק,Ayin_Mem-medial_Lamed_Qof,2
הושיע,He_Waw_Shin_Yod_Ayin,2
גלים,Gimel_Lamed_Yod_Mem,2
אביו,Alef_Bet_Yod_Waw,2
קוי,Qof_Waw_Yod,2
אפתח,Alef_Pe_Taw_Het,2
אנושא,Alef_Nun-medial_Waw_Shin_Alef,2
והלמינו,Waw_He_Lamed_Mem-medial_Yod_Nun-medial_Waw,2
לביתי,Lamed_Bet_Yod_Taw_Yod,2
גי,Gimel_Yod,2
בעדתו,Bet_Ayin_Dalet_Taw_Waw,2
כדין,Kaf_Dalet_Yod_Nun-final,2
משמרותם,Mem-medial_Shin_Mem-medial_Resh_Waw_Taw_Mem,2
והתיבני,Waw_He_Taw_Yod_Bet_Nun-medial_Yod,2
אדניהון,Alef_Dalet_Nun-medial_Yod_He_Waw_Nun-final,2
יביאהו,Yod_Bet_Yod_Alef_He_Waw,2
מבניתו,Mem-medial_Bet_Nun-medial_Yod_Taw_Waw,2
אברך,Alef_Bet_Resh_Kaf-final,2
הוצא,He_Waw_Tsadi_Alef,2
ההכול,He_He_Kaf_Waw_Lamed,2
הגוי,He_Gimel_Waw_Yod,2
הגי,He_Gimel_Yod,2
מרעיל,Mem-medial_Resh_Ayin_Yod_Lamed,2
קדים,Qof_Dalet_Yod_Mem,2
ועליא,Waw_Ayin_Lamed_Yod_Alef,2
יתקדש,Yod_Taw_Qof_Dalet_Shin,2
יותרת,Yod_Waw_Taw_Resh_Taw,2
ובשנת,Waw_Bet_Shin_Nun-medial_Taw,2
לעירי,Lamed_Ayin_Yod_Resh_Yod,2
ואדמה,Waw_Alef_Dalet_Mem-medial_He,2
למדבחא,Lamed_Mem-medial_Dalet_Bet_Het_Alef,2
כמו,Kaf_Mem-medial_Waw,2
בבארבעה,Bet_Bet_Alef_Resh_Bet_Ayin_He,2
והלל,Waw_He_Lamed_Lamed,2
ולזרעך,Waw_Lamed_Zayin_Resh_Ayin_Kaf-final,2
ומגדלות,Waw_Mem-medial_Gimel_Dalet_Lamed_Waw_Taw,2
במראת,Bet_Mem-medial_Resh_Alef_Taw,2
להתקדש,Lamed_He_Taw_Qof_Dalet_Shin,2
וראו,Waw_Resh_Alef_Waw,2
שומע,Shin_Waw_Mem-medial_Ayin,2
רגלם,Resh_Gimel_Lamed_Mem,2
מדת,Mem-medial_Dalet_Taw,2
ביובל,Bet_Yod_Waw_Bet_Lamed,2
ויחדא,Waw_Yod_Het_Dalet_Alef,2
ואתהלכה,Waw_Alef_Taw_He_Lamed_Kaf_He,2
המנורה,He_Mem-medial_Nun-medial_Waw_Resh_He,2
אבותיו,Alef_Bet_Waw_Taw_Yod_Waw,2
פר,Pe_Resh,2
המגדלות,He_Mem-medial_Gimel_Dalet_Lamed_Waw_Taw,2
בחזיר,Bet_Het_Zayin_Yod_Resh,2
העצמות,He_Ayin_Tsadi_Mem-medial_Waw_Taw,2
וסלקת,Waw_Samekh_Lamed_Qof_Taw,2
בתכון,Bet_Taw_Kaf_Waw_Nun-final,2
אבדון,Alef_Bet_Dalet_Waw_Nun-final,2
ואקומה,Waw_Alef_Qof_Waw_Mem-medial_He,2
בעורף,Bet_Ayin_Waw_Resh_Pe-final,2
מכין,Mem-medial_Kaf_Yod_Nun-final,2
ולקורבן,Waw_Lamed_Qof_Waw_Resh_Bet_Nun-final,2
ויצפו,Waw_Yod_Tsadi_Pe_Waw,2
ושים,Waw_Shin_Yod_Mem,2
תגורו,Taw_Gimel_Waw_Resh_Waw,2
יאמן,Yod_Alef_Mem-medial_Nun-final,2
קצר,Qof_Tsadi_Resh,2
תבער,Taw_Bet_Ayin_Resh,2
בחכמה,Bet_Het_Kaf_Mem-medial_He,2
קראו,Qof_Resh_Alef_Waw,2
מלחמותם,Mem-medial_Lamed_Het_Mem-medial_Waw_Taw_Mem,2
ודהבא,Waw_Dalet_He_Bet_Alef,2
אתוב,Alef_Taw_Waw_Bet,2
מקצועות,Mem-medial_Qof_Tsadi_Waw_Ayin_Waw_Taw,2
ימשולו,Yod_Mem-medial_Shin_Waw_Lamed_Waw,2
יילד,Yod_Yod_Lamed_Dalet,2
בסתר,Bet_Samekh_Taw_Resh,2
חלמיש,Het_Lamed_Mem-medial_Yod_Shin,2
כיסכה,Kaf_Yod_Samekh_Kaf_He,2
ולישרים,Waw_Lamed_Yod_Shin_Resh_Yod_Mem,2
שביעיא,Shin_Bet_Yod_Ayin_Yod_Alef,2
בצפונו,Bet_Tsadi_Pe_Waw_Nun-medial_Waw,2
ולקח,Waw_Lamed_Qof_Het,2
לכאוב,Lamed_Kaf_Alef_Waw_Bet,2
בעתו,Bet_Ayin_Taw_Waw,2
ובניו,Waw_Bet_Nun-medial_Yod_Waw,2
חטאתו,Het_Tet_Alef_Taw_Waw,2
לשכן,Lamed_Shin_Kaf_Nun-final,2
והנא,Waw_He_Nun-medial_Alef,2
ומאת,Waw_Mem-medial_Alef_Taw,2
היכל,He_Yod_Kaf_Lamed,2
המכול,He_Mem-medial_Kaf_Waw_Lamed,2
ונסך,Waw_Nun-medial_Samekh_Kaf-final,2
יביעו,Yod_Bet_Yod_Ayin_Waw,2
החצוצרות,He_Het_Tsadi_Waw_Tsadi_Resh_Waw_Taw,2
ולבב,Waw_Lamed_Bet_Bet,2
עבידת,Ayin_Bet_Yod_Dalet_Taw,2
ורכב,Waw_Resh_Kaf_Bet,2
וחמסא,Waw_Het_Mem-medial_Samekh_Alef,2
ודברי,Waw_Dalet_Bet_Resh_Yod,2
וארצם,Waw_Alef_Resh_Tsadi_Mem,2
מעיני,Mem-medial_Ayin_Yod_Nun-medial_Yod,2
יואמרו,Yod_Waw_Alef_Mem-medial_Resh_Waw,2
קורח,Qof_Waw_Resh_Het,2
ביאתו,Bet_Yod_Alef_Taw_Waw,2
בדביר,Bet_Dalet_Bet_Yod_Resh,2
ידיהן,Yod_Dalet_Yod_He_Nun-final,2
ואראה,Waw_Alef_Resh_Alef_He,2
בכו,Bet_Kaf_Waw,2
נשפטו,Nun-medial_Shin_Pe_Tet_Waw,2
יחיה,Yod_Het_Yod_He,2
ומובדל,Waw_Mem-medial_Waw_Bet_Dalet_Lamed,2
להחזיק,Lamed_He_Het_Zayin_Yod_Qof,2
גערתכה,Gimel_Ayin_Resh_Taw_Kaf_He,2
הנמצאים,He_Nun-medial_Mem-medial_Tsadi_Alef_Yod_Mem,2
פעלתכה,Pe_Ayin_Lamed_Taw_Kaf_He,2
והעד,Waw_He_Ayin_Dalet,2
מסלה,Mem-medial_Samekh_Lamed_He,2
הולד,He_Waw_Lamed_Dalet,2
שקרא,Shin_Qof_Resh_Alef,2
ומנחה,Waw_Mem-medial_Nun-medial_Het_He,2
כמי,Kaf_Mem-medial_Yod,2
ומקדשי,Waw_Mem-medial_Qof_Dalet_Shin_Yod,2
מצודות,Mem-medial_Tsadi_Waw_Dalet_Waw_Taw,2
ותכמי,Waw_Taw_Kaf_Mem-medial_Yod,2
נגיד,Nun-medial_Gimel_Yod_Dalet,2
ויקומו,Waw_Yod_Qof_Waw_Mem-medial_Waw,2
שבחי,Shin_Bet_Het_Yod,2
שניא,Shin_Nun-medial_Yod_Alef,2
ובסוד,Waw_Bet_Samekh_Waw_Dalet,2
חוט,Het_Waw_Tet,2
אחריו,Alef_Het_Resh_Yod_Waw,2
הרחמים,He_Resh_Het_Mem-medial_Yod_Mem,2
תערוצו,Taw_Ayin_Resh_Waw_Tsadi_Waw,2
מהונם,Mem-medial_He_Waw_Nun-medial_Mem,2
בחצר,Bet_Het_Tsadi_Resh,2
הוליד,He_Waw_Lamed_Yod_Dalet,2
התנינים,He_Taw_Nun-medial_Yod_Nun-medial_Yod_Mem,2
בפה,Bet_Pe_He,2
ויפקוד,Waw_Yod_Pe_Qof_Waw_Dalet,2
ועיני,Waw_Ayin_Yod_Nun-medial_Yod,2
בועל,Bet_Waw_Ayin_Lamed,2
בקרב,Bet_Qof_Resh_Bet,2
פקדתה,Pe_Qof_Dalet_Taw_He,2
קמו,Qof_Mem-medial_Waw,2
ברצונכה,Bet_Resh_Tsadi_Waw_Nun-medial_Kaf_He,2
איננה,Alef_Yod_Nun-medial_Nun-medial_He,2
בעדתכם,Bet_Ayin_Dalet_Taw_Kaf_Mem,2
נוגע,Nun-medial_Waw_Gimel_Ayin,2
אברכנו,Alef_Bet_Resh_Kaf_Nun-medial_Waw,2
ובחוק,Waw_Bet_Het_Waw_Qof,2
בקינה,Bet_Qof_Yod_Nun-medial_He,2
לאו,Lamed_Alef_Waw,2
בשמותם,Bet_Shin_Mem-medial_Waw_Taw_Mem,2
שומרים,Shin_Waw_Mem-medial_Resh_Yod_Mem,2
ואבו,Waw_Alef_Bet_Waw,2
תרים,Taw_Resh_Yod_Mem,2
בפחז,Bet_Pe_Het_Zayin,2
חטים,Het_Tet_Yod_Mem,2
נהור,Nun-medial_He_Waw_Resh,2
צאת,Tsadi_Alef_Taw,2
רביבים,Resh_Bet_Yod_Bet_Yod_Mem,2
באפו,Bet_Alef_Pe_Waw,2
תפארתך,Taw_Pe_Alef_Resh_Taw_Kaf-final,2
ומחתה,Waw_Mem-medial_Het_Taw_He,2
בנפלאות,Bet_Nun-medial_Pe_Lamed_Alef_Waw_Taw,2
יפרח,Yod_Pe_Resh_Het,2
בהוכח,Bet_He_Waw_Kaf_Het,2
להברך,Lamed_He_Bet_Resh_Kaf-final,2
ואמן,Waw_Alef_Mem-medial_Nun-final,2
ביומי,Bet_Yod_Waw_Mem-medial_Yod,2
הנהר,He_Nun-medial_He_Resh,2
כהנין,Kaf_He_Nun-medial_Yod_Nun-final,2
לחדא,Lamed_Het_Dalet_Alef,2
היאלוא,He_Yod_Alef_Lamed_Waw_Alef,2
להשמיע,Lamed_He_Shin_Mem-medial_Yod_Ayin,2
אלישע,Alef_Lamed_Yod_Shin_Ayin,2
יאין,Yod_Alef_Yod_Nun-final,2
משטמה,Mem-medial_Shin_Tet_Mem-medial_He,2
נשי,Nun-medial_Shin_Yod,2
סליחה,Samekh_Lamed_Yod_Het_He,2
וראיתה,Waw_Resh_Alef_Yod_Taw_He,2
תמיך,Taw_Mem-medial_Yod_Kaf-final,2
חמץ,Het_Mem-medial_Tasdi-final,2
יחפץ,Yod_Het_Pe_Tasdi-final,2
יחשו,Yod_Het_Shin_Waw,2
ומגדלים,Waw_Mem-medial_Gimel_Dalet_Lamed_Yod_Mem,2
הולל,He_Waw_Lamed_Lamed,2
שוקא,Shin_Waw_Qof_Alef,2
וכליל,Waw_Kaf_Lamed_Yod_Lamed,2
קם,Qof_Mem,2
וכאיל,Waw_Kaf_Alef_Yod_Lamed,2
מפותי,Mem-medial_Pe_Waw_Taw_Yod,2
ארננה,Alef_Resh_Nun-medial_Nun-medial_He,2
נצמדי,Nun-medial_Tsadi_Mem-medial_Dalet_Yod,2
ירחץ,Yod_Resh_Het_Tasdi-final,2
מבינתכה,Mem-medial_Bet_Yod_Nun-medial_Taw_Kaf_He,2
פניה,Pe_Nun-medial_Yod_He,2
תמשול,Taw_Mem-medial_Shin_Waw_Lamed,2
לעלם,Lamed_Ayin_Lamed_Mem,2
והתודה,Waw_He_Taw_Waw_Dalet_He,2
חלל,Het_Lamed_Lamed,2
והעל,Waw_He_Ayin_Lamed,2
מצופות,Mem-medial_Tsadi_Waw_Pe_Waw_Taw,2
חלקו,Het_Lamed_Qof_Waw,2
בעור,Bet_Ayin_Waw_Resh,2
זית,Zayin_Yod_Taw,2
למסחר,Lamed_Mem-medial_Samekh_Het_Resh,2
וקדשתמה,Waw_Qof_Dalet_Shin_Taw_Mem-medial_He,2
לבפי,Lamed_Bet_Pe_Yod,2
לעזר,Lamed_Ayin_Zayin_Resh,2
להדר,Lamed_He_Dalet_Resh,2
ישקר,Yod_Shin_Qof_Resh,2
בחמשה,Bet_Het_Mem-medial_Shin_He,2
במות,Bet_Mem-medial_Waw_Taw,2
שכב,Shin_Kaf_Bet,2
שעת,Shin_Ayin_Taw,2
והדבר,Waw_He_Dalet_Bet_Resh,2
וכתב,Waw_Kaf_Taw_Bet,2
נפול,Nun-medial_Pe_Waw_Lamed,2
ללחם,Lamed_Lamed_Het_Mem,2
בראש,Bet_Resh_Alef_Shin,2
הקיר,He_Qof_Yod_Resh,2
וימותו,Waw_Yod_Mem-medial_Waw_Taw_Waw,2
למטרא,Lamed_Mem-medial_Tet_Resh_Alef,2
עוונותו,Ayin_Waw_Waw_Nun-medial_Waw_Taw_Waw,2
כמעשיו,Kaf_Mem-medial_Ayin_Shin_Yod_Waw,2
ויז,Waw_Yod_Zayin,2
שד,Shin_Dalet,2
ולהודות,Waw_Lamed_He_Waw_Dalet_Waw_Taw,2
בחון,Bet_Het_Waw_Nun-final,2
במלחמת,Bet_Mem-medial_Lamed_Het_Mem-medial_Taw,2
לפרי,Lamed_Pe_Resh_Yod,2
חלקות,Het_Lamed_Qof_Waw_Taw,2
וזבחו,Waw_Zayin_Bet_Het_Waw,2
וחדא,Waw_Het_Dalet_Alef,2
חכמתם,Het_Kaf_Mem-medial_Taw_Mem,2
הדמע,He_Dalet_Mem-medial_Ayin,2
לבבה,Lamed_Bet_Bet_He,2
בזדון,Bet_Zayin_Dalet_Waw_Nun-final,2
כמגדל,Kaf_Mem-medial_Gimel_Dalet_Lamed,2
לעבד,Lamed_Ayin_Bet_Dalet,2
מחשבתם,Mem-medial_Het_Shin_Bet_Taw_Mem,2
למלכים,Lamed_Mem-medial_Lamed_Kaf_Yod_Mem,2
באפכה,Bet_Alef_Pe_Kaf_He,2
בעדי,Bet_Ayin_Dalet_Yod,2
שבועה,Shin_Bet_Waw_Ayin_He,2
עוזכה,Ayin_Waw_Zayin_Kaf_He,2
ההשנית,He_He_Shin_Nun-medial_Yod_Taw,2
אפואין,Alef_Pe_Waw_Alef_Yod_Nun-final,2
יקוש,Yod_Qof_Waw_Shin,2
ברשת,Bet_Resh_Shin_Taw,2
היצהר,He_Yod_Tsadi_He_Resh,2
לפתוח,Lamed_Pe_Taw_Waw_Het,2
מדבח,Mem-medial_Dalet_Bet_Het,2
ומגבל,Waw_Mem-medial_Gimel_Bet_Lamed,2
חוזי,Het_Waw_Zayin_Yod,2
ושוטף,Waw_Shin_Waw_Tet_Pe-final,2
בבד,Bet_Bet_Dalet,2
וקראו,Waw_Qof_Resh_Alef_Waw,2
עממין,Ayin_Mem-medial_Mem-medial_Yod_Nun-final,2
הועל,He_Waw_Ayin_Lamed,2
יהללו,Yod_He_Lamed_Lamed_Waw,2
לדורש,Lamed_Dalet_Waw_Resh_Shin,2
ומשם,Waw_Mem-medial_Shin_Mem,2
יאא,Yod_Alef_Alef,2
ובאתה,Waw_Bet_Alef_Taw_He,2
לשאת,Lamed_Shin_Alef_Taw,2
לאחיו,Lamed_Alef_Het_Yod_Waw,2
דרמשק,Dalet_Resh_Mem-medial_Shin_Qof,2
ותעודת,Waw_Taw_Ayin_Waw_Dalet_Taw,2
חזיר,Het_Zayin_Yod_Resh,2
שאירית,Shin_Alef_Yod_Resh_Yod_Taw,2
והונו,Waw_He_Waw_Nun-medial_Waw,2
גודלו,Gimel_Waw_Dalet_Lamed_Waw,2
שניים,Shin_Nun-medial_Yod_Yod_Mem,2
ירועו,Yod_Resh_Waw_Ayin_Waw,2
לסוף,Lamed_Samekh_Waw_Pe-final,2
ואמי,Waw_Alef_Mem-medial_Yod,2
בגדיהמה,Bet_Gimel_Dalet_Yod_He_Mem-medial_He,2
תקריבו,Taw_Qof_Resh_Yod_Bet_Waw,2
לואתי,Lamed_Waw_Alef_Taw_Yod,2
יקריב,Yod_Qof_Resh_Yod_Bet,2
עלמיא,Ayin_Lamed_Mem-medial_Yod_Alef,2
יגוני,Yod_Gimel_Waw_Nun-medial_Yod,2
ישמרו,Yod_Shin_Mem-medial_Resh_Waw,2
יפקד,Yod_Pe_Qof_Dalet,2
לוכי,Lamed_Waw_Kaf_Yod,2
יבקשו,Yod_Bet_Qof_Shin_Waw,2
הענן,He_Ayin_Nun-medial_Nun-final,2
וכם,Waw_Kaf_Mem,2
אבותי,Alef_Bet_Waw_Taw_Yod,2
הרבה,He_Resh_Bet_He,2
למשוב,Lamed_Mem-medial_Shin_Waw_Bet,2
בצדקתכה,Bet_Tsadi_Dalet_Qof_Taw_Kaf_He,2
ואדרוש,Waw_Alef_Dalet_Resh_Waw_Shin,2
קדמי,Qof_Dalet_Mem-medial_Yod,2
ברור,Bet_Resh_Waw_Resh,2
יקראו,Yod_Qof_Resh_Alef_Waw,2
העדי,He_Ayin_Dalet_Yod,2
יתעה,Yod_Taw_Ayin_He,2
נשכה,Nun-medial_Shin_Kaf_He,2
צאן,Tsadi_Alef_Nun-final,2
לרזיהם,Lamed_Resh_Zayin_Yod_He_Mem,2
שמחת,Shin_Mem-medial_Het_Taw,2
עלילכה,Ayin_Lamed_Yod_Lamed_Kaf_He,2
ינובב,Yod_Nun-medial_Waw_Bet_Bet,2
יתלה,Yod_Taw_Lamed_He,2
לאנה,Lamed_Alef_Nun-medial_He,2
בדורשי,Bet_Dalet_Waw_Resh_Shin_Yod,2
תנקה,Taw_Nun-medial_Qof_He,2
יראו,Yod_Resh_Alef_Waw,2
יתון,Yod_Taw_Waw_Nun-final,2
וצורת,Waw_Tsadi_Waw_Resh_Taw,2
ובידם,Waw_Bet_Yod_Dalet_Mem,2
קדמיתא,Qof_Dalet_Mem-medial_Yod_Taw_Alef,2
יודעיו,Yod_Waw_Dalet_Ayin_Yod_Waw,2
והבהמה,Waw_He_Bet_He_Mem-medial_He,2
וצדיקים,Waw_Tsadi_Dalet_Yod_Qof_Yod_Mem,2
שבים,Shin_Bet_Yod_Mem,2
והשיבו,Waw_He_Shin_Yod_Bet_Waw,2
תזבחוהו,Taw_Zayin_Bet_Het_Waw_He_Waw,2
רפאל,Resh_Pe_Alef_Lamed,2
וובנן,Waw_Waw_Bet_Nun-medial_Nun-final,2
עניה,Ayin_Nun-medial_Yod_He,2
למעמדם,Lamed_Mem-medial_Ayin_Mem-medial_Dalet_Mem,2
ובספר,Waw_Bet_Samekh_Pe_Resh,2
ויבן,Waw_Yod_Bet_Nun-final,2
שלומים,Shin_Lamed_Waw_Mem-medial_Yod_Mem,2
והתיסרו,Waw_He_Taw_Yod_Samekh_Resh_Waw,2
תביט,Taw_Bet_Yod_Tet,2
יותר,Yod_Waw_Taw_Resh,2
ותמים,Waw_Taw_Mem-medial_Yod_Mem,2
לתתו,Lamed_Taw_Taw_Waw,2
בניהן,Bet_Nun-medial_Yod_He_Nun-final,2
בנדה,Bet_Nun-medial_Dalet_He,2
הבריה,He_Bet_Resh_Yod_He,2
אחרון,Alef_Het_Resh_Waw_Nun-final,2
מלח,Mem-medial_Lamed_Het,2
שת,Shin_Taw,2
הסולת,He_Samekh_Waw_Lamed_Taw,2
חלמת,Het_Lamed_Mem-medial_Taw,2
פסל,Pe_Samekh_Lamed,2
ותמיד,Waw_Taw_Mem-medial_Yod_Dalet,2
זרים,Zayin_Resh_Yod_Mem,2
הועד,He_Waw_Ayin_Dalet,2
העמו,He_Ayin_Mem-medial_Waw,2
מחזה,Mem-medial_Het_Zayin_He,2
בקרקעו,Bet_Qof_Resh_Qof_Ayin_Waw,2
רגלוהי,Resh_Gimel_Lamed_Waw_He_Yod,2
האיפה,He_Alef_Yod_Pe_He,2
ותוצא,Waw_Taw_Waw_Tsadi_Alef,2
האיל,He_Alef_Yod_Lamed,2
לפנים,Lamed_Pe_Nun-medial_Yod_Mem,2
לבכי,Lamed_Bet_Kaf_Yod,2
וכסיתו,Waw_Kaf_Samekh_Yod_Taw_Waw,2
החושך,He_Het_Waw_Shin_Kaf-final,2
ישתו,Yod_Shin_Taw_Waw,2
שבחצר,Shin_Bet_Het_Tsadi_Resh,2
השלום,He_Shin_Lamed_Waw_Mem,2
בעריכמה,Bet_Ayin_Resh_Yod_Kaf_Mem-medial_He,2
השופט,He_Shin_Waw_Pe_Tet,2
תעודותם,Taw_Ayin_Waw_Dalet_Waw_Taw_Mem,2
בצדקכה,Bet_Tsadi_Dalet_Qof_Kaf_He,2
וצדקתכה,Waw_Tsadi_Dalet_Qof_Taw_Kaf_He,2
לזרעם,Lamed_Zayin_Resh_Ayin_Mem,2
וברי,Waw_Bet_Resh_Yod,2
אחתי,Alef_Het_Taw_Yod,2
מאדה,Mem-medial_Alef_Dalet_He,2
בחוק,Bet_Het_Waw_Qof,2
בתיא,Bet_Taw_Yod_Alef,2
גלולי,Gimel_Lamed_Waw_Lamed_Yod,2
ובבני,Waw_Bet_Bet_Nun-medial_Yod,2
חן,Het_Nun-final,2
ברכי,Bet_Resh_Kaf_Yod,2
איך,Alef_Yod_Kaf-final,2
הנכבד,He_Nun-medial_Kaf_Bet_Dalet,2
בבשלושה,Bet_Bet_Shin_Lamed_Waw_Shin_He,2
חקי,Het_Qof_Yod,2
יתבונן,Yod_Taw_Bet_Waw_Nun-medial_Nun-final,2
יהיב,Yod_He_Yod_Bet,2
הוררט,He_Waw_Resh_Resh_Tet,2
הכיר,He_Kaf_Yod_Resh,2
